2.29038e-17,-0.319048,1.69359
-0.00527162,-0.318968,1.6936
-0.0105456,-0.318824,1.69361
-0.015815,-0.318609,1.69361
-0.0210777,-0.318322,1.69361
-0.0263316,-0.317965,1.69361
-0.0315746,-0.317537,1.6936
-0.0368046,-0.31704,1.69359
-0.0420195,-0.316472,1.69359
-0.0472173,-0.315836,1.69358
-0.0523961,-0.315132,1.69356
-0.0575538,-0.31436,1.69355
-0.0626885,-0.313521,1.69353
-0.0677983,-0.312617,1.69352
-0.0728814,-0.311648,1.6935
-0.077936,-0.310615,1.69347
-0.0829604,-0.309519,1.69345
-0.0879529,-0.308362,1.69342
-0.0929118,-0.307144,1.6934
-0.0978356,-0.305867,1.69337
-0.102723,-0.304531,1.69334
-0.107572,-0.303139,1.6933
-0.112381,-0.301692,1.69327
-0.11715,-0.300191,1.69323
-0.121877,-0.298636,1.69319
-0.12656,-0.297031,1.69315
-0.1312,-0.295376,1.69311
-0.135793,-0.293673,1.69306
-0.14034,-0.291923,1.69302
-0.14484,-0.290127,1.69297
-0.149292,-0.288288,1.69292
-0.153695,-0.286407,1.69287
-0.158048,-0.284485,1.69282
-0.16083,-0.283235,1.69277
-0.160647,-0.283331,1.69276
-0.160659,-0.283323,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.160659,-0.283324,1.69276
-0.155696,-0.284073,1.6948
-0.151037,-0.284737,1.69668
-0.146318,-0.285337,1.69857
-0.141565,-0.285874,1.70047
-0.136777,-0.286347,1.70238
-0.131956,-0.286753,1.70428
-0.127105,-0.287093,1.70619
-0.122223,-0.287364,1.70811
-0.117314,-0.287567,1.71002
-0.112379,-0.287701,1.71194
-0.10742,-0.287763,1.71385
-0.102439,-0.287755,1.71577
-0.0974374,-0.287675,1.71768
-0.0924177,-0.287522,1.71958
-0.0873819,-0.287297,1.72149
-0.0823319,-0.286999,1.72338
-0.07727,-0.286627,1.72528
-0.0721981,-0.286181,1.72716
-0.0671185,-0.285662,1.72904
-0.0620332,-0.285069,1.73091
-0.0569446,-0.284402,1.73277
-0.0518547,-0.283661,1.73461
-0.0467657,-0.282847,1.73645
-0.0416799,-0.28196,1.73828
-0.0365993,-0.281001,1.74009
-0.0315262,-0.279969,1.74188
-0.0264627,-0.278865,1.74366
-0.021411,-0.277691,1.74543
-0.0163731,-0.276447,1.74718
-0.0113511,-0.275133,1.74891
-0.00634706,-0.273751,1.75062
-0.00136301,-0.272302,1.75232
0.0035991,-0.270786,1.75399
0.00509006,-0.27035,1.75446
0.00501518,-0.270383,1.75443
0.00501904,-0.27038,1.75443
0.00501884,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00501885,-0.270381,1.75443
0.00329186,-0.270385,1.75444
-0.00180157,-0.270338,1.75444
-0.00673041,-0.270237,1.75443
-0.0116635,-0.270074,1.75441
-0.0165909,-0.26985,1.75438
-0.0215114,-0.269565,1.75434
-0.026423,-0.26922,1.75429
-0.0313241,-0.268813,1.75423
-0.0362128,-0.268347,1.75416
-0.0410876,-0.267822,1.75407
-0.0459467,-0.267237,1.75398
-0.0507885,-0.266594,1.75388
-0.0556112,-0.265893,1.75377
-0.0604134,-0.265135,1.75364
-0.0651935,-0.264321,1.75351
-0.0699499,-0.263451,1.75337
-0.074681,-0.262526,1.75322
-0.0793856,-0.261547,1.75306
-0.0840622,-0.260515,1.75289
-0.0887093,-0.259431,1.75271
-0.0933258,-0.258295,1.75252
-0.0979102,-0.25711,1.75232
-0.102461,-0.255875,1.75212
-0.106978,-0.254592,1.7519
-0.11146,-0.253263,1.75168
-0.115904,-0.251887,1.75145
-0.120311,-0.250467,1.75121
-0.12468,-0.249004,1.75096
-0.129009,-0.247498,1.75071
-0.133298,-0.245951,1.75045
-0.137545,-0.244364,1.75018
-0.141751,-0.242739,1.74991
-0.145914,-0.241076,1.74963
-0.150033,-0.239377,1.74934
