2.29038e-17,-0.319048,1.69359
-0.00349993,-0.31906,1.69357
-0.00700013,-0.319072,1.69358
-0.0105002,-0.319084,1.69359
-0.0140003,-0.319096,1.6936
-0.0175004,-0.319109,1.69361
-0.0210005,-0.319121,1.69362
-0.0245007,-0.319133,1.69363
-0.0280009,-0.319145,1.69365
-0.0315011,-0.319157,1.69366
-0.0350013,-0.319169,1.69367
-0.0385016,-0.319181,1.69368
-0.0420019,-0.319193,1.69369
-0.0455022,-0.319205,1.6937
-0.0490025,-0.319217,1.69371
-0.0525028,-0.319229,1.69372
-0.0560032,-0.319241,1.69373
-0.0595036,-0.319252,1.69374
-0.0630039,-0.319264,1.69375
-0.0665043,-0.319276,1.69376
-0.0700048,-0.319288,1.69377
-0.0735052,-0.3193,1.69378
-0.0770056,-0.319312,1.69379
-0.0805061,-0.319324,1.6938
-0.0840065,-0.319335,1.69381
-0.087507,-0.319347,1.69382
-0.0910075,-0.319359,1.69383
-0.094508,-0.319371,1.69384
-0.0980084,-0.319383,1.69385
-0.101509,-0.319394,1.69386
-0.105009,-0.319406,1.69387
-0.10851,-0.319418,1.69388
-0.11201,-0.319429,1.69389
-0.115511,-0.319441,1.69391
-0.119011,-0.319453,1.69392
-0.122512,-0.319464,1.69393
-0.126012,-0.319476,1.69394
-0.129513,-0.319487,1.69395
-0.133013,-0.319499,1.69396
-0.136514,-0.31951,1.69397
-0.140014,-0.319522,1.69398
-0.143515,-0.319533,1.69399
-0.147015,-0.319545,1.694
-0.150516,-0.319556,1.69401
-0.154016,-0.319567,1.69402
-0.157516,-0.319579,1.69403
-0.161017,-0.31959,1.69404
-0.164517,-0.319602,1.69405
-0.168017,-0.319613,1.69406
-0.171518,-0.319624,1.69407
-0.175018,-0.319635,1.69408
-0.178518,-0.319647,1.69409
-0.182019,-0.319658,1.6941
-0.185519,-0.319669,1.69411
-0.189019,-0.31968,1.69412
-0.192519,-0.319691,1.69413
-0.196019,-0.319702,1.69414
-0.199519,-0.319713,1.69415
-0.20302,-0.319724,1.69416
-0.20652,-0.319735,1.69417
-0.21002,-0.319746,1.69418
-0.21352,-0.319757,1.69419
-0.21702,-0.319768,1.6942
-0.22052,-0.319779,1.69421
-0.224019,-0.31979,1.69422
-0.227519,-0.319801,1.69423
-0.231019,-0.319812,1.69424
-0.234519,-0.319823,1.69425
-0.238019,-0.319833,1.69426
-0.241518,-0.319844,1.69427
-0.245018,-0.319855,1.69428
-0.248518,-0.319866,1.69429
-0.252017,-0.319876,1.6943
-0.255517,-0.319887,1.69431
-0.259016,-0.319898,1.69432
-0.262516,-0.319908,1.69434
-0.266015,-0.319919,1.69435
-0.269515,-0.319929,1.69436
-0.273014,-0.31994,1.69437
-0.276513,-0.31995,1.69438
-0.280013,-0.319961,1.69439
-0.283512,-0.319971,1.6944
-0.287011,-0.319982,1.69441
-0.29051,-0.319992,1.69442
-0.294009,-0.320003,1.69443
-0.297508,-0.320013,1.69444
-0.301007,-0.320023,1.69445
-0.304506,-0.320034,1.69446
-0.308005,-0.320044,1.69447
-0.311504,-0.320054,1.69449
-0.315003,-0.320065,1.6945
-0.318502,-0.320075,1.69451
-0.322,-0.320085,1.69452
-0.325499,-0.320095,1.69453
-0.328998,-0.320106,1.69454
-0.332496,-0.320116,1.69455
-0.335995,-0.320126,1.69456
-0.339493,-0.320136,1.69458
-0.342991,-0.320146,1.69459
-0.34649,-0.320156,1.6946
-0.349988,-0.320166,1.69461
-0.349536,-0.320141,1.69464
-0.349084,-0.320116,1.69463
-0.348633,-0.32009,1.69462
-0.348182,-0.320065,1.69461
-0.347731,-0.32004,1.69458
-0.34728,-0.320014,1.69456
-0.34683,-0.319989,1.69453
-0.346379,-0.319963,1.69449
-0.34593,-0.319938,1.69445
-0.34548,-0.319913,1.69441
-0.345031,-0.319887,1.69436
-0.344583,-0.319862,1.69431
-0.344135,-0.319836,1.69425
-0.343688,-0.319811,1.69419
-0.343241,-0.319785,1.69412
-0.342795,-0.31976,1.69405
-0.34235,-0.319734,1.69398
-0.341905,-0.319709,1.6939
-0.341461,-0.319683,1.69381
-0.341018,-0.319658,1.69373
-0.340576,-0.319632,1.69363
-0.340135,-0.319607,1.69354
-0.339695,-0.319581,1.69343
-0.339256,-0.319556,1.69333
-0.338818,-0.31953,1.69322
-0.338381,-0.319505,1.6931
-0.337946,-0.319479,1.69298
-0.337511,-0.319453,1.69286
-0.337078,-0.319428,1.69273
-0.336646,-0.319402,1.6926
-0.336215,-0.319377,1.69246
-0.335786,-0.319351,1.69232
-0.335358,-0.319326,1.69217
-0.334932,-0.3193,1.69202
-0.334507,-0.319274,1.69187
-0.334084,-0.319249,1.69171
-0.333662,-0.319223,1.69155
-0.333243,-0.319197,1.69138
-0.332824,-0.319172,1.69121
-0.332408,-0.319146,1.69104
-0.331993,-0.319121,1.69086
-0.33158,-0.319095,1.69067
-0.331169,-0.319069,1.69049
-0.330759,-0.319044,1.69029
-0.330352,-0.319018,1.6901
-0.329947,-0.318992,1.6899
-0.329543,-0.318967,1.68969
-0.329142,-0.318941,1.68949
-0.328743,-0.318915,1.68927
-0.328346,-0.31889,1.68906
-0.327951,-0.318864,1.68884
-0.327558,-0.318838,1.68862
-0.327168,-0.318813,1.68839
-0.32678,-0.318787,1.68816
-0.326394,-0.318761,1.68792
-0.326011,-0.318735,1.68768
-0.32563,-0.31871,1.68744
-0.325251,-0.318684,1.68719
-0.324875,-0.318658,1.68694
-0.324502,-0.318633,1.68669
-0.324131,-0.318607,1.68643
-0.323763,-0.318581,1.68617
-0.323397,-0.318555,1.6859
-0.323034,-0.31853,1.68563
-0.322674,-0.318504,1.68536
-0.322316,-0.318478,1.68508
-0.321961,-0.318453,1.6848
-0.32161,-0.318427,1.68452
-0.32126,-0.318401,1.68423
-0.320914,-0.318375,1.68394
-0.320571,-0.31835,1.68365
-0.320231,-0.318324,1.68335
-0.319893,-0.318298,1.68305
-0.319559,-0.318273,1.68274
-0.319228,-0.318247,1.68244
-0.3189,-0.318221,1.68212
-0.318575,-0.318195,1.68181
-0.318253,-0.31817,1.68149
-0.317934,-0.318144,1.68117
-0.317619,-0.318118,1.68085
-0.317306,-0.318093,1.68052
-0.316997,-0.318067,1.68019
-0.316692,-0.318041,1.67986
-0.31639,-0.318016,1.67952
-0.316091,-0.31799,1.67918
-0.315795,-0.317964,1.67884
-0.315503,-0.317938,1.6785
-0.315215,-0.317913,1.67815
-0.314929,-0.317887,1.6778
-0.314648,-0.317861,1.67745
-0.31437,-0.317836,1.67709
-0.314095,-0.31781,1.67673
-0.313824,-0.317784,1.67637
-0.313557,-0.317759,1.676
-0.313294,-0.317733,1.67564
-0.313034,-0.317707,1.67527
-0.312778,-0.317682,1.6749
-0.312525,-0.317656,1.67452
-0.312276,-0.31763,1.67414
-0.312031,-0.317605,1.67376
-0.308532,-0.317622,1.67524
-0.305037,-0.317639,1.67675
-0.301541,-0.317657,1.67826
-0.298046,-0.317674,1.67977
-0.294551,-0.317692,1.68128
-0.291056,-0.317709,1.68279
-0.287561,-0.317727,1.6843
-0.284066,-0.317744,1.68581
-0.280571,-0.317762,1.68733
-0.277076,-0.317779,1.68884
-0.273581,-0.317797,1.69035
-0.270087,-0.317814,1.69186
-0.266592,-0.317831,1.69337
-0.263098,-0.317849,1.69488
-0.259603,-0.317866,1.69639
-0.256109,-0.317884,1.6979
-0.252614,-0.317901,1.69941
-0.24912,-0.317918,1.70092
-0.245626,-0.317936,1.70243
-0.242132,-0.317953,1.70394
-0.238638,-0.31797,1.70545
-0.235144,-0.317987,1.70696
-0.23165,-0.318004,1.70847
-0.228156,-0.318021,1.70998
-0.224662,-0.318038,1.71149
-0.221168,-0.318055,1.713
-0.217675,-0.318072,1.71451
-0.214181,-0.318088,1.71602
-0.210688,-0.318105,1.71753
-0.207194,-0.318121,1.71904
-0.203701,-0.318138,1.72055
-0.200207,-0.318154,1.72206
-0.196714,-0.31817,1.72357
-0.193221,-0.318186,1.72508
-0.189727,-0.318202,1.72659
-0.186234,-0.318218,1.7281
-0.182741,-0.318234,1.72961
-0.179248,-0.318249,1.73112
-0.175755,-0.318265,1.73263
-0.172262,-0.31828,1.73414
-0.168769,-0.318295,1.73564
-0.165277,-0.31831,1.73715
-0.161784,-0.318325,1.73866
-0.158291,-0.31834,1.74017
-0.154798,-0.318355,1.74168
-0.151306,-0.318369,1.74319
-0.147813,-0.318384,1.7447
-0.144321,-0.318398,1.7462
-0.140828,-0.318412,1.74771
-0.137336,-0.318425,1.74922
-0.133843,-0.318439,1.75073
-0.130351,-0.318452,1.75224
-0.126858,-0.318466,1.75374
-0.123366,-0.318479,1.75525
-0.119874,-0.318492,1.75676
-0.116382,-0.318504,1.75827
-0.11289,-0.318517,1.75977
-0.109397,-0.318529,1.76128
-0.105905,-0.318541,1.76279
-0.102413,-0.318553,1.7643
-0.0989212,-0.318565,1.7658
-0.0954292,-0.318577,1.76731
-0.0919372,-0.318588,1.76882
-0.0884452,-0.318599,1.77032
-0.0849533,-0.31861,1.77183
-0.0814614,-0.318621,1.77333
-0.0779696,-0.318631,1.77484
-0.0744777,-0.318641,1.77635
-0.0709859,-0.318652,1.77785
-0.0674942,-0.318661,1.77936
-0.0640024,-0.318671,1.78086
-0.0605107,-0.31868,1.78237
-0.057019,-0.31869,1.78388
-0.0535273,-0.318699,1.78538
-0.0500357,-0.318707,1.78689
-0.046544,-0.318716,1.78839
-0.0430524,-0.318724,1.7899
-0.0395608,-0.318732,1.7914
-0.0360693,-0.31874,1.79291
-0.0325777,-0.318748,1.79441
-0.0290862,-0.318755,1.79592
-0.0255947,-0.318762,1.79742
-0.0221032,-0.318769,1.79892
-0.0186118,-0.318776,1.80043
-0.0151203,-0.318782,1.80193
-0.0116289,-0.318789,1.80344
-0.00813751,-0.318795,1.80494
-0.00464613,-0.318801,1.80644
-0.00115475,-0.318806,1.80795
0.00233661,-0.318812,1.80945
0.00582795,-0.318817,1.81095
0.00931928,-0.318822,1.81246
0.0128106,-0.318826,1.81396
0.0163019,-0.318831,1.81546
0.0197932,-0.318835,1.81697
0.0232845,-0.318839,1.81847
0.0267757,-0.318843,1.81997
0.030267,-0.318846,1.82148
0.0337582,-0.31885,1.82298
0.0372495,-0.318853,1.82448
0.0372458,-0.318853,1.8245
0.0372402,-0.318852,1.82449
0.0372346,-0.318852,1.82449
0.0372289,-0.318852,1.82449
0.0372232,-0.318852,1.82449
0.0372175,-0.318852,1.82449
0.0372118,-0.318851,1.82449
0.0372061,-0.318851,1.82449
0.0372004,-0.318851,1.82449
0.0371946,-0.318851,1.82449
0.0371888,-0.318851,1.82449
0.0371831,-0.31885,1.82449
0.0371772,-0.31885,1.82449
0.0371714,-0.31885,1.82449
0.0371656,-0.31885,1.82449
0.0371598,-0.31885,1.82449
0.0371539,-0.31885,1.82449
0.037148,-0.31885,1.82449
0.0371421,-0.31885,1.82449
0.0371362,-0.318849,1.82449
0.0371303,-0.318849,1.82449
0.0371243,-0.318849,1.82448
0.0371184,-0.318849,1.82448
0.0371124,-0.318849,1.82448
0.0371064,-0.318849,1.82448
0.0371004,-0.318849,1.82448
0.0370943,-0.318849,1.82448
0.0370883,-0.318849,1.82448
0.0370822,-0.318849,1.82448
0.0370761,-0.318849,1.82448
0.03707,-0.318849,1.82448
0.0370639,-0.318849,1.82448
0.0370578,-0.318849,1.82448
0.0370516,-0.318849,1.82448
0.0370455,-0.318849,1.82448
0.0370393,-0.318849,1.82448
0.0370331,-0.318849,1.82449
0.0370268,-0.318849,1.82449
0.0370206,-0.318849,1.82449
0.0370143,-0.318849,1.82449
0.037008,-0.31885,1.82449
0.0370017,-0.31885,1.82449
