0.000000,-0.650000,0.000000,1.800000,0.000000,0.420000,0.000000
0.000000,-0.650000,0.000000,1.800000,0.000000,0.420000,0.000000
0.073827,-0.649240,-0.099263,1.798542,0.010497,0.421555,-0.069889
0.149115,-0.653013,-0.199437,1.790958,0.021605,0.426213,-0.140304
0.224946,-0.657780,-0.298969,1.774851,0.031976,0.437642,-0.210133
0.297080,-0.664133,-0.393944,1.752972,0.040891,0.452701,-0.275837
0.365835,-0.672811,-0.484245,1.729727,0.048156,0.465745,-0.337495
0.435797,-0.684447,-0.573272,1.701342,0.053851,0.482595,-0.397900
0.502832,-0.694264,-0.657415,1.661435,0.057353,0.509648,-0.452255
0.568455,-0.708342,-0.737359,1.624586,0.059026,0.529387,-0.504147
0.636444,-0.721867,-0.816164,1.574780,0.058976,0.561200,-0.552600
0.641090,-0.736016,-0.805603,1.581703,0.022590,0.559278,-0.614639
0.647576,-0.755758,-0.793178,1.604202,-0.018028,0.543443,-0.686232
0.655299,-0.766829,-0.784330,1.615728,-0.058430,0.538642,-0.752995
0.668053,-0.781857,-0.779105,1.626631,-0.098829,0.535772,-0.823594
0.679026,-0.799847,-0.773276,1.644290,-0.140152,0.526054,-0.894992
0.684779,-0.813463,-0.765220,1.661966,-0.182056,0.516381,-0.961854
0.698810,-0.831901,-0.763264,1.676670,-0.223886,0.510768,-1.034265
0.707787,-0.845741,-0.758779,1.690730,-0.265887,0.505704,-1.102202
0.724520,-0.866740,-0.759757,1.704928,-0.308542,0.501407,-1.177370
0.732047,-0.879114,-0.755735,1.717935,-0.350743,0.497976,-1.243992
0.692284,-0.840373,-0.704139,1.733439,-0.344904,0.478417,-1.200933
0.642823,-0.799534,-0.636756,1.735790,-0.333953,0.476278,-1.146219
0.586523,-0.757371,-0.560465,1.728079,-0.325327,0.483293,-1.086622
0.534848,-0.720239,-0.484551,1.712386,-0.320326,0.495508,-1.030342
0.471320,-0.681680,-0.398145,1.694942,-0.321348,0.506685,-0.964434
0.416518,-0.652311,-0.316844,1.676176,-0.326691,0.515759,-0.904913
0.357892,-0.620694,-0.229649,1.646361,-0.336448,0.536206,-0.840723
0.311889,-0.590731,-0.151012,1.607266,-0.347864,0.562877,-0.785996
0.255194,-0.559374,-0.061603,1.566098,-0.368501,0.589722,-0.720393
0.204051,-0.527240,0.025770,1.516041,-0.392889,0.623429,-0.659190
0.198866,-0.522645,0.035419,1.506499,-0.397013,0.630283,-0.654935
0.200048,-0.524282,0.033709,1.509509,-0.396489,0.627032,-0.655885
0.199544,-0.524884,0.033929,1.510968,-0.396882,0.625431,-0.655260
0.199583,-0.524705,0.033922,1.510648,-0.396826,0.625729,-0.655309
0.199276,-0.524957,0.034145,1.511218,-0.397075,0.625155,-0.654997
0.199891,-0.524589,0.033706,1.510269,-0.396623,0.626163,-0.655650
0.199348,-0.524992,0.034035,1.511337,-0.397034,0.624979,-0.655047
0.198608,-0.524634,0.034855,1.510783,-0.397417,0.625608,-0.654324
0.199338,-0.524675,0.034176,1.510630,-0.396985,0.625775,-0.655086
0.198994,-0.524871,0.034431,1.511124,-0.397218,0.625259,-0.654696
0.266567,-0.549733,-0.051702,1.541567,-0.394147,0.611135,-0.787340
0.347131,-0.576705,-0.151254,1.564956,-0.394950,0.596788,-0.940571
0.424277,-0.598163,-0.242153,1.568332,-0.403280,0.598954,-1.088199
0.507406,-0.631101,-0.337581,1.579968,-0.414579,0.589822,-1.239968
0.585960,-0.661178,-0.422089,1.573422,-0.433637,0.598252,-1.385018
0.669091,-0.698661,-0.505843,1.563701,-0.456162,0.607266,-1.533127
0.744571,-0.736389,-0.576577,1.543830,-0.485004,0.624700,-1.674312
0.820969,-0.778243,-0.640782,1.515687,-0.516437,0.648521,-1.817500
0.896325,-0.824386,-0.695960,1.479395,-0.550000,0.678040,-1.963196
