0.000000,-0.650000,0.000000,1.800000,0.000000,0.420000,0.000000
0.000000,-0.650000,0.000000,1.800000,0.000000,0.420000,0.000000
0.015708,-0.649838,-0.021120,1.799690,0.002233,0.420331,-0.014870
0.031416,-0.649841,-0.042225,1.799275,0.004497,0.420630,-0.029708
0.047124,-0.650017,-0.063117,1.798698,0.006791,0.421040,-0.044442
0.062832,-0.650268,-0.084036,1.797836,0.009078,0.421641,-0.059173
0.078540,-0.650656,-0.104923,1.796802,0.011354,0.422324,-0.073882
0.094248,-0.651165,-0.125762,1.795511,0.013615,0.423216,-0.088560
0.109956,-0.652395,-0.144506,1.793804,0.016229,0.425560,-0.102184
0.125664,-0.668749,-0.158536,1.815554,0.019653,0.407057,-0.114583
0.141372,-0.684723,-0.172540,1.835131,0.022526,0.391362,-0.126687
0.157080,-0.700449,-0.186473,1.853307,0.024909,0.377411,-0.138539
0.172788,-0.715664,-0.200372,1.869748,0.026852,0.365461,-0.150139
0.188496,-0.729977,-0.214290,1.883850,0.028419,0.356066,-0.161468
0.204204,-0.742789,-0.228287,1.894659,0.029698,0.350123,-0.172472
vel limits exceeded0.204204,-0.742789,-0.228287,1.894659,0.029698,0.350123,-0.172472
